Date,Start Date,Tenor,Swap Rate
2021-05-10,2023-05-10,10y,1.730954869637389
2021-05-10,2023-05-10,15y,1.841800032593261
2021-05-10,2023-05-10,18M,0.7802624051212931
2021-05-10,2023-05-10,1y,0.6494114286427835
2021-05-10,2023-05-10,2y,0.8922328106117108
2021-05-10,2023-05-10,3y,1.0898159557383444
2021-05-10,2023-05-10,4y,1.2575935403392853
2021-05-10,2023-05-10,5y,1.3937158075918055
2021-05-10,2023-05-10,8y,1.6371795087148664
2021-05-10,2024-05-10,10y,1.8844472303697144
2021-05-10,2024-05-10,15y,1.9426538543435945
2021-05-10,2024-05-10,18M,1.2320258016232055
2021-05-10,2024-05-10,1y,1.1355715100767576
2021-05-10,2024-05-10,2y,1.312670688797931
2021-05-10,2024-05-10,3y,1.4644210332191125
2021-05-10,2024-05-10,4y,1.5849708117233074
2021-05-10,2024-05-10,5y,1.6702961999919996
2021-05-10,2024-05-10,8y,1.8273104335853805
2021-05-10,2025-05-12,10y,1.9875706015883188
2021-05-10,2025-05-12,15y,2.0081649457548907
2021-05-10,2025-05-12,18M,1.5719792987966532
2021-05-10,2025-05-12,1y,1.493386335478117
2021-05-10,2025-05-12,2y,1.6337878204046905
2021-05-10,2025-05-12,3y,1.7402821262790038
2021-05-10,2025-05-12,4y,1.8101774124215253
2021-05-10,2025-05-12,5y,1.8605552046389455
2021-05-10,2025-05-12,8y,1.9573812554149412
2021-05-10,2026-05-11,10y,2.051995378328861
2021-05-10,2026-05-11,15y,2.0452801052190566
2021-05-10,2026-05-11,18M,1.8303068067805572
2021-05-10,2026-05-11,1y,1.7756296014064952
2021-05-10,2026-05-11,2y,1.8660996425222096
2021-05-10,2026-05-11,3y,1.9183902501114736
2021-05-10,2026-05-11,4y,1.9558138756263024
2021-05-10,2026-05-11,5y,1.9856668626688987
2021-05-10,2026-05-11,8y,2.039761910947915
2021-05-10,2029-05-10,10y,2.0979357664647558
2021-05-10,2029-05-10,15y,2.051092272839643
2021-05-10,2029-05-10,18M,2.0874569185321836
2021-05-10,2029-05-10,1y,2.0714201951985354
2021-05-10,2029-05-10,2y,2.0909554191911974
2021-05-10,2029-05-10,3y,2.1074944810921625
2021-05-10,2029-05-10,4y,2.1155380788814524
2021-05-10,2029-05-10,5y,2.1179494206121197
2021-05-10,2029-05-10,8y,2.110169187051377
2021-05-10,2031-05-12,10y,2.0793966423742942
2021-05-10,2031-05-12,15y,2.0219227394028234
2021-05-10,2031-05-12,18M,2.1475584911575702
2021-05-10,2031-05-12,1y,2.141611444665107
2021-05-10,2031-05-12,2y,2.1411060807119044
2021-05-10,2031-05-12,3y,2.136817757238862
2021-05-10,2031-05-12,4y,2.1304989158518692
2021-05-10,2031-05-12,5y,2.1246677661874167
2021-05-10,2031-05-12,8y,2.0997856703202307
2021-05-10,2036-05-12,10y,1.9633741783967207
2021-05-10,2036-05-12,15y,1.914654097077363
2021-05-10,2036-05-12,18M,2.077382457583464
2021-05-10,2036-05-12,1y,2.076767257618672
2021-05-10,2036-05-12,2y,2.0665639985712327
2021-05-10,2036-05-12,3y,2.05517423600906
2021-05-10,2036-05-12,4y,2.0438301332467903
2021-05-10,2036-05-12,5y,2.0298758084621906
2021-05-10,2036-05-12,8y,1.9874015358445458
2021-05-11,2022-05-11,10y,1.5602933871150713
2021-05-11,2022-05-11,15y,1.7374047824697707
2021-05-11,2022-05-11,18M,0.3649365852241499
2021-05-11,2022-05-11,1y,0.27518971599648506
2021-05-11,2022-05-11,2y,0.47310128909902593
2021-05-11,2022-05-11,3y,0.6978917052517635
2021-05-11,2022-05-11,4y,0.8976880486645666
2021-05-11,2022-05-11,5y,1.0738268193134268
2021-05-11,2022-05-11,8y,1.42424688975087
2021-05-11,2022-11-11,10y,1.6618496228484863
2021-05-11,2022-11-11,15y,1.8053890191986985
2021-05-11,2022-11-11,18M,0.5602840765881503
2021-05-11,2022-11-11,1y,0.4404516039537011
2021-05-11,2022-11-11,2y,0.6852841892551835
2021-05-11,2022-11-11,3y,0.9034415244657142
2021-05-11,2022-11-11,4y,1.091079143483112
2021-05-11,2022-11-11,5y,1.2496096750067254
2021-05-11,2022-11-11,8y,1.5465663553148281
2021-05-11,2023-05-11,10y,1.7537985099441118
2021-05-11,2023-05-11,15y,1.8666139536638946
2021-05-11,2023-05-11,18M,0.8003127547686999
2021-05-11,2023-05-11,1y,0.6705882380072622
2021-05-11,2023-05-11,2y,0.9104868600210463
2021-05-11,2023-05-11,3y,1.1077757050062091
2021-05-11,2023-05-11,4y,1.2772339908882442
2021-05-11,2023-05-11,5y,1.4138802791373657
2021-05-11,2023-05-11,8y,1.658796983561856
2021-05-11,2024-05-13,10y,1.9090535955070635
2021-05-11,2024-05-13,15y,1.9687337158533305
2021-05-11,2024-05-13,18M,1.2507867842433975
2021-05-11,2024-05-13,1y,1.154495308325065
2021-05-11,2024-05-13,2y,1.3318400650300632
2021-05-11,2024-05-13,3y,1.4857842411659412
2021-05-11,2024-05-13,4y,1.6072730627024185
2021-05-11,2024-05-13,5y,1.6929945812990403
2021-05-11,2024-05-13,8y,1.8509143782492485
2021-05-11,2025-05-12,10y,2.0124479804534436
2021-05-11,2025-05-12,15y,2.034672436820396
2021-05-11,2025-05-12,18M,1.5909515870081177
2021-05-11,2025-05-12,1y,1.5103755640876977
2021-05-11,2025-05-12,2y,1.6536828210838004
2021-05-11,2025-05-12,3y,1.7609064185326948
2021-05-11,2025-05-12,4y,1.8319537739619258
2021-05-11,2025-05-12,5y,1.8826178338359996
2021-05-11,2025-05-12,8y,1.9812816871939944
2021-05-11,2026-05-11,10y,2.078267588665692
2021-05-11,2026-05-11,15y,2.0728045593089877
2021-05-11,2026-05-11,18M,1.8528278823835282
2021-05-11,2026-05-11,1y,1.7984988249215916
2021-05-11,2026-05-11,2y,1.8886162345011948
2021-05-11,2026-05-11,3y,1.9418473263637104
2021-05-11,2026-05-11,4y,1.979245494573574
2021-05-11,2026-05-11,5y,2.009581714645147
2021-05-11,2026-05-11,8y,2.0652557366212645
2021-05-11,2029-05-11,10y,2.1263996301189065
2021-05-11,2029-05-11,15y,2.079976334890654
2021-05-11,2029-05-11,18M,2.111631213322785
2021-05-11,2029-05-11,1y,2.0948883059937056
2021-05-11,2029-05-11,2y,2.1157127254677683
2021-05-11,2029-05-11,3y,2.133237002470407
2021-05-11,2029-05-11,4y,2.1419494321174923
2021-05-11,2029-05-11,5y,2.1448882332102475
2021-05-11,2029-05-11,8y,2.138184053161005
2021-05-11,2031-05-12,10y,2.109063397531441
2021-05-11,2031-05-12,15y,2.05150794742272
2021-05-11,2031-05-12,18M,2.175550955279418
2021-05-11,2031-05-12,1y,2.1693417137369724
2021-05-11,2031-05-12,2y,2.1692131356509754
2021-05-11,2031-05-12,3y,2.1652680140839995
2021-05-11,2031-05-12,4y,2.1592144746480435
2021-05-11,2031-05-12,5y,2.15363232914975
2021-05-11,2031-05-12,8y,2.1292903096932676
2021-05-11,2036-05-12,10y,1.9931916593131611
2021-05-11,2036-05-12,15y,1.9446350683997544
2021-05-11,2036-05-12,18M,2.1077915094791178
2021-05-11,2036-05-12,1y,2.107032646844651
2021-05-11,2036-05-12,2y,2.096939534682899
2021-05-11,2036-05-12,3y,2.0856008657095946
2021-05-11,2036-05-12,4y,2.07426779935123
2021-05-11,2036-05-12,5y,2.0602441060918277
2021-05-11,2036-05-12,8y,2.0174116779129223
2021-05-12,2022-05-12,10y,1.626407452129798
2021-05-12,2022-05-12,15y,1.7979439788871459
2021-05-12,2022-05-12,18M,0.40058153432305327
2021-05-12,2022-05-12,1y,0.29917472907536086
2021-05-12,2022-05-12,2y,0.5195157649103264
2021-05-12,2022-05-12,3y,0.7585631057841645
2021-05-12,2022-05-12,4y,0.9671282317453727
2021-05-12,2022-05-12,5y,1.14457679735025
2021-05-12,2022-05-12,8y,1.4923269975581157
2021-05-12,2022-11-14,10y,1.7301663089657753
2021-05-12,2022-11-14,15y,1.8673939909083541
2021-05-12,2022-11-14,18M,0.6180313010055692
2021-05-12,2022-11-14,1y,0.48770987224152335
2021-05-12,2022-11-14,2y,0.7503774389159675
2021-05-12,2022-11-14,3y,0.9789165382705507
2021-05-12,2022-11-14,4y,1.1701741149380078
2021-05-12,2022-11-14,5y,1.326196928325118
2021-05-12,2022-11-14,8y,1.6180790459604293
2021-05-12,2023-05-12,10y,1.8234371462482784
2021-05-12,2023-05-12,15y,1.9296559960333832
2021-05-12,2023-05-12,18M,0.8750216995807306
2021-05-12,2023-05-12,1y,0.7401230673897049
2021-05-12,2023-05-12,2y,0.9901693692042259
2021-05-12,2023-05-12,3y,1.192896722634371
2021-05-12,2023-05-12,4y,1.3603106149276607
2021-05-12,2023-05-12,5y,1.4933871780577483
2021-05-12,2023-05-12,8y,1.732315034669253
2021-05-12,2024-05-13,10y,1.9768767410265329
2021-05-12,2024-05-13,15y,2.03056634482781
2021-05-12,2024-05-13,18M,1.343367480909703
2021-05-12,2024-05-13,1y,1.2441372610989339
2021-05-12,2024-05-13,2y,1.4239979549603008
2021-05-12,2024-05-13,3y,1.5728335822916446
2021-05-12,2024-05-13,4y,1.6888914785119284
2021-05-12,2024-05-13,5y,1.771468725013822
2021-05-12,2024-05-13,8y,1.9228544205072524
2021-05-12,2025-05-12,10y,2.076464847951743
2021-05-12,2025-05-12,15y,2.0938027078640347
2021-05-12,2025-05-12,18M,1.6816258960256114
2021-05-12,2025-05-12,1y,1.6052770847303917
2021-05-12,2025-05-12,2y,1.73968025088233
2021-05-12,2025-05-12,3y,1.8401015045551476
2021-05-12,2025-05-12,4y,1.9078317883679479
2021-05-12,2025-05-12,5y,1.9564593976501146
2021-05-12,2025-05-12,8y,2.048653421249168
2021-05-12,2026-05-12,10y,2.1377930610332374
2021-05-12,2026-05-12,15y,2.128663531301219
2021-05-12,2026-05-12,18M,1.9268458276090459
2021-05-12,2026-05-12,1y,1.876174479894417
2021-05-12,2026-05-12,2y,1.9603784969099136
2021-05-12,2026-05-12,3y,2.0118883005870587
2021-05-12,2026-05-12,4y,2.047979670947353
2021-05-12,2026-05-12,5y,2.0769378154708265
2021-05-12,2026-05-12,8y,2.127166506913324
2021-05-12,2029-05-14,10y,2.1792962199459294
2021-05-12,2029-05-14,15y,2.1303961949056416
2021-05-12,2029-05-14,18M,2.176890024896065
2021-05-12,2029-05-14,1y,2.1608115047438483
2021-05-12,2029-05-14,2y,2.179633686292197
2021-05-12,2029-05-14,3y,2.194451991550698
2021-05-12,2029-05-14,4y,2.2006994707877987
2021-05-12,2029-05-14,5y,2.2019048557581202
2021-05-12,2029-05-14,8y,2.1923151495197373
2021-05-12,2031-05-12,10y,2.1584416405489084
2021-05-12,2031-05-12,15y,2.099056396085926
2021-05-12,2031-05-12,18M,2.229953970836103
2021-05-12,2031-05-12,1y,2.224845502199649
2021-05-12,2031-05-12,2y,2.2225781341592525
2021-05-12,2031-05-12,3y,2.2175250595030764
2021-05-12,2031-05-12,4y,2.2107803255603202
2021-05-12,2031-05-12,5y,2.2047340671674953
2021-05-12,2031-05-12,8y,2.179342949906069
2021-05-12,2036-05-12,10y,2.038501151671606
2021-05-12,2036-05-12,15y,1.9893334165390002
2021-05-12,2036-05-12,18M,2.156408518233458
2021-05-12,2036-05-12,1y,2.1556290064394137
2021-05-12,2036-05-12,2y,2.1453062177959303
2021-05-12,2036-05-12,3y,2.1336821203444103
2021-05-12,2036-05-12,4y,2.12203552381334
2021-05-12,2036-05-12,5y,2.107612669881992
2021-05-12,2036-05-12,8y,2.063478967551143
2021-05-13,2022-05-13,10y,1.5730329334424742
2021-05-13,2022-05-13,15y,1.7443980342553376
2021-05-13,2022-05-13,18M,0.38321480404897335
2021-05-13,2022-05-13,1y,0.2877764284036966
2021-05-13,2022-05-13,2y,0.49818259387249714
2021-05-13,2022-05-13,3y,0.729109401870887
2021-05-13,2022-05-13,4y,0.9309800644232764
2021-05-13,2022-05-13,5y,1.103841432993332
2021-05-13,2022-05-13,8y,1.4407955599737867
2021-05-13,2022-11-14,10y,1.673785838339874
2021-05-13,2022-11-14,15y,1.8116953623581984
2021-05-13,2022-11-14,18M,0.5923734081794709
2021-05-13,2022-11-14,1y,0.46606515624959594
2021-05-13,2022-11-14,2y,0.719712820611225
2021-05-13,2022-11-14,3y,0.9406056685389778
2021-05-13,2022-11-14,4y,1.126596441786049
2021-05-13,2022-11-14,5y,1.2789801157476357
2021-05-13,2022-11-14,8y,1.5620625920653823
2021-05-13,2023-05-15,10y,1.766466282127109
2021-05-13,2023-05-15,15y,1.8734388759400113
2021-05-13,2023-05-15,18M,0.8430822140816171
2021-05-13,2023-05-15,1y,0.7125470347788848
2021-05-13,2023-05-15,2y,0.9544484823329434
2021-05-13,2023-05-15,3y,1.1508337213278788
2021-05-13,2023-05-15,4y,1.314890723820175
2021-05-13,2023-05-15,5y,1.4435941062040258
2021-05-13,2023-05-15,8y,1.6747637635523838
2021-05-13,2024-05-13,10y,1.915295812571969
2021-05-13,2024-05-13,15y,1.9713506932584106
2021-05-13,2024-05-13,18M,1.292043545141847
2021-05-13,2024-05-13,1y,1.1956446125675657
2021-05-13,2024-05-13,2y,1.3707947052788048
2021-05-13,2024-05-13,3y,1.5170094930717632
2021-05-13,2024-05-13,4y,1.6305928294760474
2021-05-13,2024-05-13,5y,1.710378761525005
2021-05-13,2024-05-13,8y,1.8595357374422246
2021-05-13,2025-05-13,10y,2.0138109552144066
2021-05-13,2025-05-13,15y,2.0342265621919116
2021-05-13,2025-05-13,18M,1.6232945593946015
2021-05-13,2025-05-13,1y,1.5480649604369157
2021-05-13,2025-05-13,2y,1.6808459778427451
2021-05-13,2025-05-13,3y,1.779345456540324
2021-05-13,2025-05-13,4y,1.843670391940886
2021-05-13,2025-05-13,5y,1.8902278218696345
2021-05-13,2025-05-13,8y,1.9845938849040936
2021-05-13,2026-05-13,10y,2.074913258582377
2021-05-13,2026-05-13,15y,2.069342392658357
2021-05-13,2026-05-13,18M,1.8653391304581657
2021-05-13,2026-05-13,1y,1.8156160323206352
2021-05-13,2026-05-13,2y,1.8973840028232987
2021-05-13,2026-05-13,3y,1.9453068240840694
2021-05-13,2026-05-13,4y,1.9793196441245213
2021-05-13,2026-05-13,5y,2.008204516626994
2021-05-13,2026-05-13,8y,2.063042686706457
2021-05-13,2029-05-14,10y,2.1204577442781303
2021-05-13,2029-05-14,15y,2.074334997364308
2021-05-13,2029-05-14,18M,2.102387540678783
2021-05-13,2029-05-14,1y,2.085429727140535
2021-05-13,2029-05-14,2y,2.1071157487942975
2021-05-13,2029-05-14,3y,2.1264045037408734
2021-05-13,2029-05-14,4y,2.136154956565612
2021-05-13,2029-05-14,5y,2.139022619095275
2021-05-13,2029-05-14,8y,2.1317425624750337
2021-05-13,2031-05-13,10y,2.1043888326102977
2021-05-13,2031-05-13,15y,2.046437317916723
2021-05-13,2031-05-13,18M,2.172518302823393
2021-05-13,2031-05-13,1y,2.1659561611805547
2021-05-13,2031-05-13,2y,2.166237071403474
2021-05-13,2031-05-13,3y,2.1612439593824893
2021-05-13,2031-05-13,4y,2.1542501098189755
2021-05-13,2031-05-13,5y,2.148051528691731
2021-05-13,2031-05-13,8y,2.1242029020777045
2021-05-13,2036-05-13,10y,1.9884152952546137
2021-05-13,2036-05-13,15y,1.940488279874666
2021-05-13,2036-05-13,18M,2.1024488632787888
2021-05-13,2036-05-13,1y,2.1011797853710594
2021-05-13,2036-05-13,2y,2.0920773572606333
2021-05-13,2036-05-13,3y,2.0814050811897156
2021-05-13,2036-05-13,4y,2.07049144083005
2021-05-13,2036-05-13,5y,2.0565455203096064
2021-05-13,2036-05-13,8y,2.012938962235742
2021-05-13,2022-05-13,10y,1.5730329334424742
2021-05-13,2022-05-13,15y,1.7443980342553376
2021-05-13,2022-05-13,18M,0.38321480404897335
2021-05-13,2022-05-13,1y,0.2877764284036966
2021-05-13,2022-05-13,2y,0.49818259387249714
2021-05-13,2022-05-13,3y,0.729109401870887
2021-05-13,2022-05-13,4y,0.9309800644232764
2021-05-13,2022-05-13,5y,1.103841432993332
2021-05-13,2022-05-13,8y,1.4407955599737867
2021-05-13,2022-11-14,10y,1.673785838339874
2021-05-13,2022-11-14,15y,1.8116953623581984
2021-05-13,2022-11-14,18M,0.5923734081794709
2021-05-13,2022-11-14,1y,0.46606515624959594
2021-05-13,2022-11-14,2y,0.719712820611225
2021-05-13,2022-11-14,3y,0.9406056685389778
2021-05-13,2022-11-14,4y,1.126596441786049
2021-05-13,2022-11-14,5y,1.2789801157476357
2021-05-13,2022-11-14,8y,1.5620625920653823
2021-05-13,2023-05-15,10y,1.766466282127109
2021-05-13,2023-05-15,15y,1.8734388759400113
2021-05-13,2023-05-15,18M,0.8430822140816171
2021-05-13,2023-05-15,1y,0.7125470347788848
2021-05-13,2023-05-15,2y,0.9544484823329434
2021-05-13,2023-05-15,3y,1.1508337213278788
2021-05-13,2023-05-15,4y,1.314890723820175
2021-05-13,2023-05-15,5y,1.4435941062040258
2021-05-13,2023-05-15,8y,1.6747637635523838
2021-05-13,2024-05-13,10y,1.915295812571969
2021-05-13,2024-05-13,15y,1.9713506932584106
2021-05-13,2024-05-13,18M,1.292043545141847
2021-05-13,2024-05-13,1y,1.1956446125675657
2021-05-13,2024-05-13,2y,1.3707947052788048
2021-05-13,2024-05-13,3y,1.5170094930717632
2021-05-13,2024-05-13,4y,1.6305928294760474
2021-05-13,2024-05-13,5y,1.710378761525005
2021-05-13,2024-05-13,8y,1.8595357374422246
2021-05-13,2025-05-13,10y,2.0138109552144066
2021-05-13,2025-05-13,15y,2.0342265621919116
2021-05-13,2025-05-13,18M,1.6232945593946015
2021-05-13,2025-05-13,1y,1.5480649604369157
2021-05-13,2025-05-13,2y,1.6808459778427451
2021-05-13,2025-05-13,3y,1.779345456540324
2021-05-13,2025-05-13,4y,1.843670391940886
2021-05-13,2025-05-13,5y,1.8902278218696345
2021-05-13,2025-05-13,8y,1.9845938849040936
2021-05-13,2026-05-13,10y,2.074913258582377
2021-05-13,2026-05-13,15y,2.069342392658357
2021-05-13,2026-05-13,18M,1.8653391304581657
2021-05-13,2026-05-13,1y,1.8156160323206352
2021-05-13,2026-05-13,2y,1.8973840028232987
2021-05-13,2026-05-13,3y,1.9453068240840694
2021-05-13,2026-05-13,4y,1.9793196441245213
2021-05-13,2026-05-13,5y,2.008204516626994
2021-05-13,2026-05-13,8y,2.063042686706457
2021-05-13,2029-05-14,10y,2.1204577442781303
2021-05-13,2029-05-14,15y,2.074334997364308
2021-05-13,2029-05-14,18M,2.102387540678783
2021-05-13,2029-05-14,1y,2.085429727140535
2021-05-13,2029-05-14,2y,2.1071157487942975
2021-05-13,2029-05-14,3y,2.1264045037408734
2021-05-13,2029-05-14,4y,2.136154956565612
2021-05-13,2029-05-14,5y,2.139022619095275
2021-05-13,2029-05-14,8y,2.1317425624750337
2021-05-13,2031-05-13,10y,2.1043888326102977
2021-05-13,2031-05-13,15y,2.046437317916723
2021-05-13,2031-05-13,18M,2.172518302823393
2021-05-13,2031-05-13,1y,2.1659561611805547
2021-05-13,2031-05-13,2y,2.166237071403474
2021-05-13,2031-05-13,3y,2.1612439593824893
2021-05-13,2031-05-13,4y,2.1542501098189755
2021-05-13,2031-05-13,5y,2.148051528691731
2021-05-13,2031-05-13,8y,2.1242029020777045
2021-05-13,2036-05-13,10y,1.9884152952546137
2021-05-13,2036-05-13,15y,1.940488279874666
2021-05-13,2036-05-13,18M,2.1024488632787888
2021-05-13,2036-05-13,1y,2.1011797853710594
2021-05-13,2036-05-13,2y,2.0920773572606333
2021-05-13,2036-05-13,3y,2.0814050811897156
2021-05-13,2036-05-13,4y,2.07049144083005
2021-05-13,2036-05-13,5y,2.0565455203096064
2021-05-13,2036-05-13,8y,2.012938962235742
2021-05-14,2022-05-16,10y,1.5634937813285739
2021-05-14,2022-05-16,15y,1.733827959676486
2021-05-14,2022-05-16,18M,0.38128637211224026
2021-05-14,2022-05-16,1y,0.28523362198831553
2021-05-14,2022-05-16,2y,0.49656371488978196
2021-05-14,2022-05-16,3y,0.722731202365949
2021-05-14,2022-05-16,4y,0.9194639585895904
2021-05-14,2022-05-16,5y,1.0903018837302534
2021-05-14,2022-05-16,8y,1.4305443905795274
2021-05-14,2022-11-14,10y,1.661921450058335
2021-05-14,2022-11-14,15y,1.7995485573778947
2021-05-14,2022-11-14,18M,0.5876205177649849
2021-05-14,2022-11-14,1y,0.4613001420693641
2021-05-14,2022-11-14,2y,0.7129552690752905
2021-05-14,2022-11-14,3y,0.9260664660158051
2021-05-14,2022-11-14,4y,1.108305582774035
2021-05-14,2022-11-14,5y,1.2614357349682246
2021-05-14,2022-11-14,8y,1.5498083557955462
2021-05-14,2023-05-15,10y,1.7540427992000902
2021-05-14,2023-05-15,15y,1.8609044518203344
2021-05-14,2023-05-15,18M,0.8354002959266101
2021-05-14,2023-05-15,1y,0.7074662332873192
2021-05-14,2023-05-15,2y,0.9420795395939479
2021-05-14,2023-05-15,3y,1.131366263920532
2021-05-14,2023-05-15,4y,1.2948320669971807
2021-05-14,2023-05-15,5y,1.4256783790948837
2021-05-14,2023-05-15,8y,1.6622905764386318
2021-05-14,2024-05-14,10y,1.9022511405137024
2021-05-14,2024-05-14,15y,1.9583648227830535
2021-05-14,2024-05-14,18M,1.2685923473953888
2021-05-14,2024-05-14,1y,1.1771687879952422
2021-05-14,2024-05-14,2y,1.3451959187940332
2021-05-14,2024-05-14,3y,1.4927472745890502
2021-05-14,2024-05-14,4y,1.60986471154827
2021-05-14,2024-05-14,5y,1.6931668569734974
2021-05-14,2024-05-14,8y,1.846679982195953
2021-05-14,2025-05-14,10y,2.0013777778941173
2021-05-14,2025-05-14,15y,2.021519872022086
2021-05-14,2025-05-14,18M,1.5934901400260053
2021-05-14,2025-05-14,1y,1.5152039315859493
2021-05-14,2025-05-14,2y,1.653562787108346
2021-05-14,2025-05-14,3y,1.7579027343318403
2021-05-14,2025-05-14,4y,1.82679954873027
2021-05-14,2025-05-14,5y,1.8764688639091336
2021-05-14,2025-05-14,8y,1.972412151443745
2021-05-14,2026-05-14,10y,2.064711414139025
2021-05-14,2026-05-14,15y,2.0580494619418164
2021-05-14,2026-05-14,18M,1.846953908347608
2021-05-14,2026-05-14,1y,1.7939576649013684
2021-05-14,2026-05-14,2y,1.881897686952206
2021-05-14,2026-05-14,3y,1.9339935783823758
2021-05-14,2026-05-14,4y,1.9705022072963454
2021-05-14,2026-05-14,5y,2.0002133220096714
2021-05-14,2026-05-14,8y,2.053367323025394
2021-05-14,2029-05-14,10y,2.1096518580374743
2021-05-14,2029-05-14,15y,2.062398198046284
2021-05-14,2029-05-14,18M,2.1003510382876898
2021-05-14,2029-05-14,1y,2.0839991941805898
2021-05-14,2029-05-14,2y,2.104092841593536
2021-05-14,2029-05-14,3y,2.120845105225799
2021-05-14,2029-05-14,4y,2.128553383297761
2021-05-14,2029-05-14,5y,2.1303217612457392
2021-05-14,2029-05-14,8y,2.1216009679332344
2021-05-14,2031-05-14,10y,2.0911784292429103
2021-05-14,2031-05-14,15y,2.032553386180922
2021-05-14,2031-05-14,18M,2.16084787066284
2021-05-14,2031-05-14,1y,2.1552953695629906
2021-05-14,2031-05-14,2y,2.1538695299263795
2021-05-14,2031-05-14,3y,2.148619864660829
2021-05-14,2031-05-14,4y,2.1416224415633867
2021-05-14,2031-05-14,5y,2.1354003186094817
2021-05-14,2031-05-14,8y,2.1111736211789625
2021-05-14,2036-05-14,10y,1.973879300368768
2021-05-14,2036-05-14,15y,1.9248662166829633
2021-05-14,2036-05-14,18M,2.0891058661017397
2021-05-14,2036-05-14,1y,2.088151016077937
2021-05-14,2036-05-14,2y,2.0787821901964465
2021-05-14,2036-05-14,3y,2.0678048157133713
2021-05-14,2036-05-14,4y,2.0568698787770283
2021-05-14,2036-05-14,5y,2.0427615041987637
2021-05-14,2036-05-14,8y,1.9987321385942793
2021-05-17,2022-05-17,10y,1.560046989725137
2021-05-17,2022-05-17,15y,1.7279129986767492
2021-05-17,2022-05-17,18M,0.37881318917528367
2021-05-17,2022-05-17,1y,0.28103372644319513
2021-05-17,2022-05-17,2y,0.4959807274013418
2021-05-17,2022-05-17,3y,0.7281428277873596
2021-05-17,2022-05-17,4y,0.926940057228432
2021-05-17,2022-05-17,5y,1.0962069090267843
2021-05-17,2022-05-17,8y,1.4295876189693917
2021-05-17,2022-11-17,10y,1.6592416396502732
2021-05-17,2022-11-17,15y,1.7940818351427492
2021-05-17,2022-11-17,18M,0.5909326020689681
2021-05-17,2022-11-17,1y,0.46236799595804823
2021-05-17,2022-11-17,2y,0.7194148359606073
2021-05-17,2022-11-17,3y,0.9371958866141142
2021-05-17,2022-11-17,4y,1.118651479055998
2021-05-17,2022-11-17,5y,1.2688197526805665
2021-05-17,2022-11-17,8y,1.549782134082206
2021-05-17,2023-05-17,10y,1.7504159465517322
2021-05-17,2023-05-17,15y,1.8547777329470179
2021-05-17,2023-05-17,18M,0.8429219714585968
2021-05-17,2023-05-17,1y,0.7117315320418007
2021-05-17,2023-05-17,2y,0.9528401857088618
2021-05-17,2023-05-17,3y,1.144899190360257
2021-05-17,2023-05-17,4y,1.3040094567188816
2021-05-17,2023-05-17,5y,1.4315544182121567
2021-05-17,2023-05-17,8y,1.6610761140136998
2021-05-17,2024-05-17,10y,1.897449252140087
2021-05-17,2024-05-17,15y,1.951345459326644
2021-05-17,2024-05-17,18M,1.2877050705818274
2021-05-17,2024-05-17,1y,1.194609090925951
2021-05-17,2024-05-17,2y,1.3642789620790168
2021-05-17,2024-05-17,3y,1.5056363057557693
2021-05-17,2024-05-17,4y,1.6167308091572976
2021-05-17,2024-05-17,5y,1.696056065353921
2021-05-17,2024-05-17,8y,1.8435551444964517
2021-05-17,2025-05-19,10y,1.994116289863727
2021-05-17,2025-05-19,15y,2.012620975634582
2021-05-17,2025-05-19,18M,1.6102305538590191
2021-05-17,2025-05-19,1y,1.5375704052259294
2021-05-17,2025-05-19,2y,1.6659396864507885
2021-05-17,2025-05-19,3y,1.7627367986963798
2021-05-17,2025-05-19,4y,1.8273397163025884
2021-05-17,2025-05-19,5y,1.8739742115286233
2021-05-17,2025-05-19,8y,1.9660229002383993
2021-05-17,2026-05-18,10y,2.0535782079795073
2021-05-17,2026-05-18,15y,2.0464515507373293
2021-05-17,2026-05-18,18M,1.8449947142076484
2021-05-17,2026-05-18,1y,1.7956128841469636
2021-05-17,2026-05-18,2y,1.877438601042782
2021-05-17,2026-05-18,3y,1.926300626005223
2021-05-17,2026-05-18,4y,1.9612393588705268
2021-05-17,2026-05-18,5y,1.9900070137734494
2021-05-17,2026-05-18,8y,2.042367833350742
2021-05-17,2029-05-17,10y,2.096965575390067
2021-05-17,2029-05-17,15y,2.0500045044187956
2021-05-17,2029-05-17,18M,2.0856608452626033
2021-05-17,2029-05-17,1y,2.069158170936977
2021-05-17,2029-05-17,2y,2.089699627193281
2021-05-17,2029-05-17,3y,2.1068887457692824
2021-05-17,2029-05-17,4y,2.115041584033002
2021-05-17,2029-05-17,5y,2.117155571165632
2021-05-17,2029-05-17,8y,2.1088401677053814
2021-05-17,2031-05-19,10y,2.078767937533735
2021-05-17,2031-05-19,15y,2.020235620529391
2021-05-17,2031-05-19,18M,2.148157549310096
2021-05-17,2031-05-19,1y,2.1423781855244894
2021-05-17,2031-05-19,2y,2.1414105077191214
2021-05-17,2031-05-19,3y,2.1363489701082625
2021-05-17,2031-05-19,4y,2.12938214720003
2021-05-17,2031-05-19,5y,2.123257245792109
2021-05-17,2031-05-19,8y,2.098898884052996
2021-05-17,2036-05-19,10y,1.9615549028487507
2021-05-17,2036-05-19,15y,1.9122765178691608
2021-05-17,2036-05-19,18M,2.076713483602495
2021-05-17,2036-05-19,1y,2.075744418740488
